Route,Min Gap,Vehicle,Delay,Direction_e,Direction_n,Direction_s,Direction_w,Incident_Diversion,Incident_Emergency Services,Incident_General Delay,Incident_Held By,Incident_Investigation,Incident_Late Leaving Garage,Incident_Mechanical,Incident_Overhead - Pantograph,Incident_Utilized Off Route,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,Year,Month,Day,Hour
505,10,4023,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
510,0,4404,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,9,26,6
505,12,4023,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,9,26,6
504,10,4069,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
512,29,4168,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
506,16,4068,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,9,26,6
501,18,4239,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,9,26,6
501,13,4081,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
501,32,4213,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
510,15,4184,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9,26,6
511,14,4163,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,9,26,6
506,22,4000,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,7
506,249,4174,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,7
501,30,4207,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,7
510,10,4079,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,7
505,18,4082,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,7
511,12,4111,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,8
505,30,4002,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,8
505,12,4003,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,8
504,10,4191,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,9
504,10,4038,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,10
506,16,4094,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,11
504,31,4135,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,11
501,95,4226,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,27,13
506,16,4180,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,9,27,13
512,8,4036,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,13
506,12,4173,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,13
506,12,4155,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,13
504,8,4123,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,14
506,8,4119,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,14
511,10,4195,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,14
511,12,4195,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,18
501,10,4204,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,7
504,4,4205,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,8
504,4,4232,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,10
504,8,4015,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,10
512,10,4157,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,10
506,14,4182,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,10
501,10,4213,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,10
501,29,4227,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,11
502,33,4065,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,12
511,17,4048,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,12
504,9,4022,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,12
501,15,4142,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,13
501,27,4226,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,15
502,30,4082,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,15
505,12,4083,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,15
501,15,4233,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,16
506,41,4035,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,17
510,6,4192,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,9,28,17
506,19,4037,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,18
510,6,4171,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,9,28,18
510,6,4165,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,9,28,18
501,34,4400,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,28,18
501,13,4251,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2015,9,28,19
304,42,4099,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,20
306,40,4154,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,20
505,16,4125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,21
501,10,4219,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,23
509,0,4411,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,23
506,12,4067,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,2
506,10,4016,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,6
506,16,4132,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,7
506,10,4120,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,7
506,10,4143,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,7
511,10,4197,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9,29,7
501,11,4237,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,7
504,7,4022,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9,29,8
512,7,4048,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,9
504,8,4043,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9,29,9
512,0,4086,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9,29,10
506,8,4180,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,10
504,14,4058,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9,29,10
501,10,4242,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,10
510,18,4410,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,11
501,51,4232,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,11
506,11,4180,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,11
501,12,4197,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9,29,11
505,16,4056,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,11
504,18,4090,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,11
502,51,4078,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,11
501,47,4226,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,12
504,37,4040,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,12
506,13,4191,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,13
512,8,4113,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,13
502,32,4004,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,14
502,32,4177,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9,29,14
504,24,1040,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,15
504,8,4040,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,15
505,12,4174,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,16
503,24,4015,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,17
512,8,4185,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,19
503,56,4089,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,20
501,10,4248,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,20
512,0,4044,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,21
506,12,4191,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2015,9,29,22
509,143,4111,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,5
510,143,4196,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,5
501,21,4226,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,29,6
506,20,4046,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,6
501,22,4244,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,6
501,21,4044,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,9,30,6
505,13,4123,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,6
510,16,4134,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,9,30,6
505,36,4003,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,6
506,35,4073,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,7
501,24,4044,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,7
512,7,4025,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,7
512,0,4180,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,9,30,7
504,8,4148,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,7
505,30,4058,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,8
501,94,4213,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,9
511,10,4067,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,9
501,35,4247,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,12
501,264,4017,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,12
510,11,4400,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,12
501,16,4054,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,12
504,10,4040,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,13
509,8,4175,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,14
501,48,4179,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,15
506,21,4075,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,15
504,32,4198,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,15
510,4,4171,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,16
512,6,4120,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,16
512,6,4083,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,16
512,26,4180,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,20
510,24,4404,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,21
504,16,4092,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9,30,21
506,16,4064,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2015,9,30,22
511,18,4022,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,20,4212,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,12
506,25,4025,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,14
501,20,4205,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,14
504,8,4138,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,16
509,16,4411,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,1,17
512,8,4050,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,18
504,8,4037,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,19
503,24,4089,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,1
512,0,4186,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,10,1,5
510,8,4029,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,5
504,8,4168,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,5
503,36,4017,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,10,4244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,10,4227,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,125,4221,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,6
504,15,4112,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
512,10,4053,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,10,1,6
505,97,4136,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,12,4222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,6
501,12,4232,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,6
504,8,4197,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,8
506,6,4178,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,1,8
501,16,4205,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,8
506,29,4101,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,8
501,12,4209,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,8
501,24,4232,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,8
506,12,4117,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,8
504,33,4197,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2015,10,1,12
506,60,4024,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,15
501,15,4124,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,18
505,5,4080,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,1,4
306,45,4110,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,4
505,16,4159,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,4
504,16,4081,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,4
504,12,4221,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
501,15,4239,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,5
505,16,4018,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,5
512,8,4181,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
512,8,4182,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
512,8,4150,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
511,12,4245,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
511,10,4245,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,5
504,12,4225,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
501,12,4205,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
505,12,4138,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,5
504,14,4002,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,5
505,16,4121,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,6
504,8,7867,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,20,4224,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
504,10,4141,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
504,9,4244,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,17,4202,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,28,4213,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
502,20,4065,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,10,4247,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,25,4205,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,6
502,29,4024,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,20,4230,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,6
501,10,4235,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,7
510,16,4410,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2015,10,2,7
511,20,4120,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,2,7
505,20,4016,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,7
510,20,4410,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,8
505,14,4047,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,8
510,14,4125,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,9
509,14,4031,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,10
504,12,4186,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,10
504,10,4004,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,11
505,14,4106,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,4
506,43,4142,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
510,8,4405,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
505,46,4043,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,41,4248,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,10,4239,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
506,70,4142,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
504,12,4187,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,12,4227,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
512,30,4195,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,63,4239,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,5
505,14,4088,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
510,8,4178,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,12,4235,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
501,12,4248,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2015,10,3,5
505,20,4041,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,6
506,16,4145,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,6
504,24,4074,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,6
506,18,4138,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,3,8
504,20,4150,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,8
509,20,4202,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,9
304,128,4176,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,14
504,180,4079,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,14
501,0,4219,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,14
501,13,4216,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,14
506,20,4189,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,14
506,20,4023,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,15
506,20,506,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,18
504,31,4157,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,6
506,12,4160,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,6
506,16,4139,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,6
501,12,4154,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,6
501,12,4224,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,4,8
501,12,4216,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,10
509,35,4166,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,14
504,12,4017,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,14
511,10,4083,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,19
506,19,4033,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,20
506,14,4115,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2015,10,4,8
